age,weekly_hrs,educ,fam_income,num_in_house,num_child,sex,marital,race,state,citizen,worker_class,industry,occupation,faminc_50,ismarried
49,60,43,16,4,1,1,1,1,36,1,5,22,16,1,1
49,50,43,16,4,2,1,1,1,36,1,5,36,9,1,1
49,40,43,14,3,0,1,1,1,41,1,5,1,1,1,1
49,50,43,12,2,0,1,1,1,53,1,5,44,9,1,1
50,12,43,16,5,2,2,1,1,9,1,5,40,15,1,1
50,20,43,15,4,0,2,1,1,16,1,5,47,21,1,1
50,40,43,15,4,0,1,1,1,18,1,5,23,22,1,1
50,40,43,16,2,0,2,1,1,20,1,5,22,16,1,1
50,40,43,14,3,1,1,1,1,46,1,5,38,17,1,1
50,40,43,9,2,0,2,1,1,47,1,5,22,16,0,1
50,40,43,16,5,2,1,1,1,49,1,5,36,2,1,1
50,20,43,15,2,0,2,1,1,50,1,5,40,8,1,1
51,8,43,15,4,1,2,1,1,2,1,5,40,8,1,1
51,40,43,16,4,2,1,1,1,6,1,5,32,2,1,1
51,10,43,15,4,1,2,1,1,8,1,5,43,15,1,1
51,30,43,16,7,4,2,1,1,8,1,5,48,15,1,1
51,50,43,16,5,2,1,1,1,22,1,5,42,10,1,1
51,60,43,13,2,0,1,1,1,30,1,5,4,19,1,1
51,50,43,15,4,2,1,1,1,30,1,5,44,1,1,1
51,40,43,16,4,2,1,1,1,33,1,5,21,16,1,1
51,40,43,15,4,1,2,1,1,35,1,5,34,16,1,1
51,30,43,6,2,0,2,1,1,54,1,5,11,21,0,1
52,50,43,16,3,0,1,1,1,9,1,5,33,1,1,1
52,40,43,14,2,0,1,1,1,17,1,5,36,2,1,1
52,40,43,16,3,1,2,1,1,17,1,5,36,9,1,1
52,50,43,15,4,2,2,1,1,31,1,5,43,15,1,1
52,50,43,13,5,0,1,1,1,46,1,5,4,1,1,1
52,45,43,14,4,1,1,1,1,47,1,5,36,1,1,1
52,70,43,14,4,2,1,1,1,55,1,5,40,1,1,1
53,25,43,16,4,1,2,1,1,6,1,5,40,8,1,1
53,50,43,15,2,0,1,1,1,17,1,5,34,2,1,1
53,50,43,16,4,2,2,1,1,17,1,5,36,9,1,1
53,50,43,15,3,1,1,1,1,25,1,5,22,16,1,1
53,60,43,13,4,2,1,1,1,25,1,5,1,1,1,1
53,45,43,16,4,0,1,1,1,31,1,5,33,1,1,1
53,40,43,14,4,1,1,1,1,36,1,5,26,9,1,1
53,40,43,15,5,0,1,1,1,36,1,5,23,22,1,1
53,8,43,10,2,0,1,1,1,50,1,5,38,14,0,1
53,70,43,15,3,0,1,1,1,53,1,5,23,22,1,1
54,60,43,13,3,0,1,1,1,19,1,5,1,1,1,1
54,60,43,16,3,0,1,1,1,30,1,5,22,16,1,1
54,0,43,16,3,0,2,1,1,30,1,5,22,16,1,1
54,30,43,14,2,0,2,1,1,31,1,5,43,8,1,1
54,45,43,16,2,0,1,1,1,36,1,5,36,2,1,1
54,2,43,10,6,3,2,1,1,48,1,5,40,8,0,1
55,35,43,16,2,0,2,1,1,6,1,5,34,16,1,1
55,30,43,10,2,0,2,1,1,13,1,5,22,16,0,1
55,40,43,14,4,1,1,1,1,15,1,5,4,19,1,1
55,35,43,16,2,0,2,1,1,22,1,5,22,16,1,1
55,24,43,16,2,0,2,1,1,25,1,5,36,17,1,1
55,50,43,14,2,0,2,1,1,33,1,5,44,15,1,1
55,45,43,10,4,0,1,1,1,33,1,5,4,1,0,1
55,30,43,16,2,0,1,1,1,37,1,5,4,19,1,1
55,20,43,13,2,0,1,1,1,41,1,5,44,15,1,1
55,20,43,15,3,0,2,1,1,42,1,5,44,15,1,1
55,40,43,15,3,1,1,1,1,47,1,5,36,10,1,1
55,40,43,10,3,0,1,1,1,50,1,5,4,1,0,1
56,40,43,13,4,2,1,1,1,6,1,5,4,19,1,1
56,40,43,16,4,0,1,1,1,10,1,5,19,1,1,1
56,40,43,15,2,0,1,1,1,17,1,5,47,16,1,1
56,40,43,16,5,2,1,1,1,19,1,5,1,1,1,1
56,40,43,15,2,0,1,1,1,20,1,5,1,1,1,1
56,10,43,15,4,0,2,1,1,36,1,5,34,16,1,1
56,50,43,16,2,0,2,1,1,38,1,5,44,9,1,1
56,60,43,13,3,0,2,1,1,47,1,5,38,7,1,1
56,45,43,13,2,0,2,1,1,48,1,5,36,1,1,1
56,30,43,14,2,0,2,1,1,50,1,5,14,21,1,1
56,40,43,14,2,0,1,1,1,56,1,5,35,16,1,1
57,50,43,16,2,0,1,1,1,6,1,5,34,16,1,1
57,45,43,5,4,1,1,1,1,6,1,5,42,10,0,1
57,49,43,13,2,0,2,1,1,8,1,5,40,15,1,1
57,60,43,7,2,0,1,1,1,30,1,5,4,1,0,1
57,15,43,16,4,1,2,1,1,31,1,5,1,1,1,1
58,60,43,15,5,0,2,1,1,6,1,5,36,1,1,1
58,20,43,6,2,0,2,1,1,26,1,5,44,9,0,1
58,40,43,9,6,4,1,1,1,30,1,5,38,14,0,1
58,80,43,12,2,0,2,1,1,46,1,5,1,1,1,1
58,40,43,8,2,0,2,1,1,50,1,5,42,1,0,1
58,30,43,9,2,0,1,1,1,50,1,5,4,1,0,1
58,6,43,11,2,0,2,1,1,50,1,5,22,9,0,1
58,30,43,16,2,0,2,1,1,51,1,5,1,1,1,1
58,60,43,12,2,0,2,1,1,56,1,5,1,1,1,1
59,40,43,12,2,0,2,1,1,6,1,5,48,15,1,1
59,40,43,14,2,0,1,1,1,8,1,5,36,2,1,1
59,40,43,16,2,0,2,1,1,11,1,5,42,10,1,1
59,50,43,15,2,0,1,1,1,12,1,5,33,16,1,1
59,40,43,15,3,1,1,1,1,23,1,5,4,19,1,1
59,25,43,14,2,0,1,1,1,30,1,5,22,16,1,1
59,50,43,15,2,0,1,1,1,36,1,5,4,1,1,1
59,40,43,16,2,0,1,1,1,40,1,5,4,19,1,1
59,8,43,11,4,2,1,1,1,47,1,5,44,9,0,1
59,20,43,14,2,0,2,1,1,48,1,5,36,9,1,1
59,40,43,7,2,0,1,1,1,56,1,5,1,1,0,1
60,20,43,15,4,1,1,1,1,2,1,5,36,9,1,1
60,40,43,16,2,0,1,1,1,23,1,5,4,19,1,1
61,50,43,12,2,0,2,1,1,6,1,5,42,6,1,1
61,40,43,15,2,0,2,1,1,8,1,5,36,1,1,1
61,50,43,16,2,0,1,1,1,34,1,5,33,16,1,1
61,18,43,14,3,0,2,1,1,36,1,5,1,1,1,1
61,55,43,16,2,0,1,1,1,41,1,5,33,1,1,1
61,60,43,13,5,0,1,1,1,48,1,5,4,19,1,1
61,35,43,15,2,0,2,1,1,50,1,5,1,1,1,1
61,40,43,16,2,0,1,1,1,51,1,5,1,1,1,1
61,40,43,15,2,0,2,1,1,53,1,5,44,15,1,1
62,40,43,15,2,0,1,1,1,17,1,5,36,2,1,1
62,50,43,16,2,0,1,1,1,19,1,5,1,1,1,1
62,40,43,16,2,0,2,1,1,24,1,5,36,9,1,1
62,45,43,15,2,0,2,1,1,34,1,5,38,1,1,1
62,70,43,16,2,0,1,1,1,38,1,5,1,1,1,1
62,42,43,16,3,0,1,1,1,38,1,5,33,1,1,1
62,40,43,14,2,0,1,1,1,46,1,5,36,2,1,1
62,40,43,14,2,0,1,1,1,56,1,5,44,9,1,1
63,10,43,16,2,0,2,1,1,38,1,5,1,1,1,1
63,70,43,14,2,0,2,1,1,47,1,5,1,1,1,1
63,30,43,15,2,0,1,1,1,48,1,5,1,1,1,1
63,50,43,14,2,0,1,1,1,51,1,5,21,16,1,1
63,25,43,13,2,0,1,1,1,56,1,5,44,9,1,1
64,40,43,15,2,0,1,1,1,6,1,5,21,16,1,1
64,40,43,14,2,0,1,1,1,9,1,5,38,12,1,1
64,35,43,15,2,0,1,1,1,23,1,5,38,14,1,1
64,40,43,13,2,0,1,1,1,28,1,5,22,16,1,1
64,40,43,11,2,0,1,1,1,29,1,5,1,1,0,1
64,50,43,13,2,0,1,1,1,30,1,5,1,1,1,1
64,60,43,14,3,0,1,1,1,36,1,5,1,1,1,1
64,60,43,16,2,0,1,1,1,38,1,5,1,1,1,1
64,40,43,16,2,0,1,1,1,39,1,5,33,1,1,1
64,40,43,13,2,0,1,1,1,40,1,5,1,1,1,1
64,50,43,14,2,0,1,1,1,40,1,5,41,10,1,1
64,8,43,9,2,0,1,1,1,47,1,5,1,1,0,1
64,40,43,16,2,0,2,1,1,48,1,5,34,16,1,1
64,35,43,15,2,0,1,1,1,50,1,5,1,1,1,1
64,40,43,16,4,0,1,1,1,54,1,5,46,1,1,1
65,10,43,14,2,0,2,1,1,12,1,5,38,16,1,1
65,25,43,13,2,0,1,1,1,46,1,5,22,16,1,1
65,35,43,11,2,0,2,1,1,48,1,5,22,16,0,1
65,45,43,16,2,0,2,1,1,50,1,5,44,9,1,1
65,37,43,11,2,0,2,1,1,53,1,5,36,1,0,1
66,40,43,14,2,0,1,1,1,28,1,5,14,1,1,1
66,60,43,15,3,0,1,1,1,40,1,5,1,1,1,1
66,20,43,15,2,0,1,1,1,42,1,5,36,2,1,1
67,26,43,11,2,0,1,1,1,6,1,5,40,8,0,1
67,40,43,13,2,0,2,1,1,12,1,5,22,16,1,1
67,40,43,11,2,0,2,1,1,19,1,5,48,15,0,1
67,40,43,11,3,0,1,1,1,24,1,5,22,20,0,1
67,70,43,12,2,0,1,1,1,36,1,5,21,16,1,1
67,15,43,12,2,0,2,1,1,39,1,5,22,16,1,1
67,40,43,16,2,0,1,1,1,41,1,5,22,10,1,1
67,20,43,15,2,0,1,1,1,54,1,5,1,1,1,1
68,40,43,9,2,0,1,1,1,8,1,5,1,1,0,1
68,50,43,16,3,0,1,1,1,15,1,5,36,2,1,1
68,30,43,15,2,0,1,1,1,21,1,5,32,2,1,1
68,30,43,15,2,0,1,1,1,22,1,5,38,2,1,1
68,40,43,10,2,0,1,1,1,23,1,5,47,16,0,1
68,15,43,16,2,0,2,1,1,25,1,5,25,9,1,1
68,60,43,10,2,0,1,1,1,27,1,5,1,1,0,1
68,16,43,14,3,0,2,1,1,35,1,5,5,17,1,1
68,8,43,14,3,0,1,1,1,35,1,5,5,1,1,1
68,60,43,16,2,0,1,1,1,40,1,5,1,1,1,1
68,15,43,13,2,0,2,1,1,46,1,5,38,14,1,1
68,40,43,12,9,2,2,1,1,50,1,5,25,1,1,1
68,67,43,14,3,0,1,1,1,55,1,5,16,21,1,1
69,70,43,16,5,0,1,1,1,2,1,5,2,22,1,1
69,10,43,9,2,0,1,1,1,15,1,5,21,16,0,1
69,8,43,1,2,0,1,1,1,16,1,5,4,19,0,1
69,0,43,15,2,0,1,1,1,20,1,5,1,1,1,1
69,20,43,10,2,0,1,1,1,25,1,5,44,9,0,1
69,30,43,14,2,0,2,1,1,35,1,5,36,2,1,1
69,70,43,11,2,0,1,1,1,50,1,5,1,1,0,1
69,50,43,13,2,0,1,1,1,56,1,5,1,1,1,1
69,50,43,15,2,0,1,1,1,56,1,5,1,1,1,1
69,60,43,16,3,0,1,1,1,56,1,5,1,1,1,1
70,40,43,16,2,0,2,1,1,11,1,5,34,1,1,1
70,30,43,11,2,0,1,1,1,13,1,5,38,17,0,1
70,60,43,13,2,0,1,1,1,20,1,5,1,1,1,1
70,40,43,15,2,0,1,1,1,48,1,5,3,4,1,1
70,25,43,15,2,0,2,1,1,48,1,5,40,8,1,1
70,40,43,16,2,0,1,1,1,53,1,5,36,2,1,1
71,40,43,13,2,0,1,1,1,6,1,5,36,2,1,1
71,8,43,16,2,0,1,1,1,10,1,5,36,1,1,1
71,20,43,13,3,0,1,1,1,18,1,5,34,16,1,1
71,15,43,12,2,0,1,1,1,26,1,5,26,9,1,1
71,60,43,14,2,0,1,1,1,35,1,5,1,1,1,1
71,6,43,7,2,0,1,1,1,36,1,5,40,15,0,1
71,40,43,7,2,0,2,1,1,38,1,5,43,15,0,1
71,40,43,15,2,0,1,1,1,40,1,5,1,1,1,1
71,40,43,14,2,0,1,1,1,47,1,5,36,9,1,1
71,35,43,15,3,0,1,1,1,50,1,5,34,16,1,1
71,4,43,12,2,0,2,1,1,51,1,5,40,8,1,1
72,16,43,11,2,0,1,1,1,33,1,5,1,1,0,1
72,10,43,12,2,0,2,1,1,35,1,5,34,20,1,1
72,15,43,12,2,0,1,1,1,36,1,5,36,4,1,1
72,8,43,10,2,0,2,1,1,42,1,5,40,8,0,1
73,50,43,14,2,0,1,1,1,20,1,5,1,1,1,1
73,50,43,14,2,0,1,1,1,50,1,5,32,2,1,1
74,30,43,8,2,0,1,1,1,10,1,5,36,16,0,1
74,25,43,15,2,0,1,1,1,40,1,5,4,19,1,1
74,30,43,12,2,0,2,1,1,46,1,5,1,1,1,1
75,40,43,16,2,0,1,1,1,4,1,5,33,16,1,1
75,40,43,15,2,0,1,1,1,6,1,5,32,16,1,1
75,30,43,14,2,0,1,1,1,11,1,5,44,9,1,1
75,20,43,15,2,0,1,1,1,21,1,5,36,4,1,1
75,24,43,14,2,0,2,1,1,30,1,5,1,1,1,1
75,53,43,14,2,0,1,1,1,46,1,5,1,1,1,1
75,40,43,10,2,0,1,1,1,55,1,5,33,16,0,1
76,20,43,14,2,0,1,1,1,13,1,5,33,16,1,1
76,30,43,9,2,0,1,1,1,36,1,5,43,1,0,1
76,40,43,7,2,0,1,1,1,38,1,5,43,15,0,1
77,2,43,15,3,0,2,1,1,27,1,5,36,9,1,1
77,60,43,12,2,0,1,1,1,46,1,5,1,1,1,1
78,15,43,15,2,0,1,1,1,6,1,5,13,21,1,1
78,12,43,15,2,0,2,1,1,6,1,5,13,21,1,1
79,30,43,14,2,0,2,1,1,37,1,5,22,16,1,1
79,10,43,15,3,0,1,1,1,49,1,5,36,2,1,1
80,20,43,16,5,1,2,1,1,18,1,5,44,9,1,1
80,35,43,16,2,0,1,1,1,29,1,5,34,1,1,1
80,25,43,11,2,0,1,1,1,35,1,5,1,1,0,1
80,6,43,13,2,0,1,1,1,48,1,5,21,5,1,1
26,40,43,12,3,0,1,2,1,6,1,5,22,16,1,1
33,40,43,14,1,0,2,2,1,11,1,5,34,1,1,1
37,65,43,15,5,3,1,2,1,50,1,5,34,16,1,1
46,99,43,14,1,0,1,2,1,20,1,5,1,1,1,1
48,20,43,13,6,3,2,2,1,50,1,5,48,15,1,1
49,40,43,11,2,0,1,2,1,30,1,5,47,16,0,1
80,12,43,15,1,0,1,2,1,6,1,5,1,20,1,1
53,65,43,9,1,0,2,3,1,50,1,5,21,16,0,0
60,12,43,13,1,0,2,3,1,16,1,5,36,2,1,0
63,35,43,9,1,0,2,3,1,50,1,5,4,19,0,0
68,20,43,12,1,0,1,3,1,35,1,5,38,14,1,0
69,40,43,15,3,0,1,3,1,19,1,5,1,1,1,0
71,1,43,15,2,0,2,3,1,51,1,5,44,1,1,0
72,40,43,13,1,0,2,3,1,12,1,5,36,1,1,0
72,25,43,16,1,0,2,3,1,19,1,5,36,1,1,0
73,24,43,16,1,0,1,3,1,33,1,5,36,1,1,0
73,37,43,15,1,0,1,3,1,48,1,5,4,1,1,0
79,10,43,10,1,0,1,3,1,23,1,5,4,19,0,0
80,40,43,14,1,0,2,3,1,15,1,5,48,15,1,0
85,5,43,9,1,0,2,3,1,8,1,5,22,16,0,0
33,60,43,11,1,0,1,4,1,29,1,5,1,1,0,0
34,60,43,14,1,0,1,4,1,31,1,5,1,1,1,0
39,40,43,6,3,2,2,4,1,46,1,5,42,6,0,0
42,30,43,13,1,0,2,4,1,37,1,5,43,6,1,0
42,45,43,14,3,1,2,4,1,48,1,5,34,16,1,0
43,50,43,7,2,0,1,4,1,17,1,5,38,14,0,0
43,50,43,7,2,0,1,4,1,17,1,5,38,14,0,0
44,40,43,16,1,0,1,4,1,53,1,5,36,2,1,0
45,40,43,15,2,0,2,4,1,37,1,5,36,2,1,0
46,40,43,7,1,0,2,4,1,15,1,5,44,9,0,0
46,5,43,8,3,2,2,4,1,25,1,5,44,9,0,0
46,80,43,12,1,0,2,4,1,33,1,5,44,9,1,0
47,32,43,9,1,0,1,4,1,30,1,5,4,19,0,0
47,40,43,13,2,0,2,4,1,48,1,5,44,9,1,0
49,80,43,16,2,0,1,4,1,6,1,5,36,1,1,0
50,40,43,16,1,0,1,4,1,34,1,5,36,5,1,0
50,60,43,15,1,0,2,4,1,41,1,5,22,1,1,0
51,40,43,7,2,0,1,4,1,6,1,5,36,9,0,0
51,20,43,16,4,0,1,4,1,6,1,5,44,9,1,0
54,45,43,9,2,0,2,4,1,37,1,5,36,2,0,0
56,30,43,13,4,0,2,4,1,12,1,5,36,1,1,0
56,35,43,6,3,0,1,4,1,23,1,5,4,19,0,0
56,66,43,16,1,0,2,4,1,39,1,5,38,9,1,0
58,90,43,1,1,0,1,4,1,53,1,5,1,1,0,0
59,50,43,12,1,0,1,4,1,9,1,5,4,19,1,0
59,30,43,9,2,0,1,4,1,36,1,5,4,19,0,0
60,25,43,5,1,0,2,4,1,16,1,5,38,14,0,0
60,45,43,13,1,0,1,4,1,44,1,5,34,2,1,0
60,60,43,15,1,0,1,4,1,51,1,5,36,2,1,0
60,5,43,5,1,0,1,4,1,53,1,5,44,9,0,0
60,50,43,13,1,0,1,4,1,53,1,5,36,7,1,0
61,25,43,6,1,0,2,4,1,45,1,5,36,9,0,0
61,40,43,13,1,0,1,4,1,48,1,5,34,16,1,0
62,40,43,4,1,0,1,4,1,32,1,5,38,2,0,0
64,40,43,15,3,0,2,4,1,25,1,5,36,2,1,0
64,30,43,11,1,0,1,4,1,29,1,5,36,2,0,0
64,25,43,2,1,0,1,4,1,38,1,5,44,9,0,0
64,12,43,16,1,0,1,4,1,48,1,5,38,20,1,0
64,35,43,14,2,0,1,4,1,48,1,5,22,16,1,0
65,10,43,15,5,0,2,4,1,36,1,5,42,10,1,0
66,10,43,14,2,0,1,4,1,25,1,5,38,14,1,0
68,25,43,9,2,0,1,4,1,48,1,5,13,21,0,0
69,40,43,12,2,0,1,4,1,12,1,5,22,16,1,0
71,20,43,14,1,0,1,4,1,4,1,5,22,16,1,0
71,8,43,16,1,0,2,4,1,5,1,5,38,14,1,0
71,20,43,7,1,0,1,4,1,35,1,5,1,1,0,0
71,55,43,11,1,0,1,4,1,56,1,5,4,19,0,0
76,15,43,10,1,0,2,4,1,1,1,5,34,1,0,0
80,25,43,7,1,0,1,4,1,39,1,5,36,2,0,0
28,70,43,15,3,0,1,5,1,53,1,5,23,22,1,0
33,92,43,16,6,0,2,5,1,40,1,5,38,14,1,0
36,40,43,12,1,0,2,5,1,6,1,5,33,16,1,0
36,10,43,13,4,2,2,5,1,37,1,5,36,2,1,0
38,40,43,7,1,0,1,5,1,4,1,5,38,14,0,0
40,40,43,11,3,0,1,5,1,6,1,5,23,22,0,0
40,20,43,10,2,0,1,5,1,41,1,5,26,9,0,0
46,30,43,8,2,0,2,5,1,6,1,5,36,2,0,0
48,40,43,10,3,2,2,5,1,6,1,5,38,7,0,0
53,45,43,6,1,0,2,5,1,30,1,5,44,9,0,0
59,35,43,13,4,0,1,5,1,25,1,5,4,19,1,0
61,40,43,10,1,0,1,5,1,6,1,5,44,9,0,0
20,25,43,11,1,0,1,6,1,56,1,5,32,1,0,0
21,40,43,15,5,0,1,6,1,9,1,5,42,15,1,0
22,35,43,9,1,0,2,6,1,33,1,5,40,15,0,0
22,50,43,6,1,0,2,6,1,35,1,5,36,9,0,0
23,25,43,15,5,0,1,6,1,50,1,5,42,10,1,0
24,20,43,13,4,0,1,6,1,6,1,5,44,9,1,0
24,20,43,13,5,0,1,6,1,18,1,5,44,9,1,0
24,2,43,15,3,0,2,6,1,24,1,5,40,8,1,0
24,45,43,13,1,0,1,6,1,42,1,5,32,2,1,0
24,10,43,16,3,0,2,6,1,42,1,5,43,15,1,0
25,40,43,13,2,0,1,6,1,18,1,5,33,16,1,0
25,40,43,16,4,0,1,6,1,24,1,5,26,9,1,0
25,40,43,12,2,0,2,6,1,36,1,5,44,9,1,0
26,38,43,9,4,0,1,6,1,11,1,5,21,1,0,0
26,55,43,12,4,0,2,6,1,20,1,5,1,1,1,0
26,40,43,14,4,0,1,6,1,30,1,5,28,9,1,0
26,60,43,12,2,0,1,6,1,35,1,5,4,1,1,0
26,20,43,16,3,0,2,6,1,53,1,5,38,14,1,0
27,35,43,16,3,0,1,6,1,38,1,5,34,1,1,0
27,30,43,11,2,0,1,6,1,40,1,5,38,14,0,0
28,40,43,10,4,0,2,6,1,6,1,5,36,9,0,0
28,30,43,11,2,0,1,6,1,17,1,5,44,9,0,0
28,80,43,12,1,0,1,6,1,20,1,5,1,1,1,0
28,40,43,4,2,0,2,6,1,32,1,5,4,19,0,0
29,12,43,15,2,0,1,6,1,6,1,5,44,15,1,0
29,60,43,16,2,0,1,6,1,6,1,5,22,16,1,0
29,40,43,12,2,0,1,6,1,8,1,5,4,19,1,0
29,55,43,16,3,0,1,6,1,12,1,5,34,16,1,0
30,20,43,16,2,0,1,6,1,11,1,5,32,16,1,0
30,50,43,10,6,0,1,6,1,25,1,5,22,16,0,0
30,42,43,12,2,0,1,6,1,36,1,5,40,8,1,0
30,38,43,14,3,0,2,6,1,39,1,5,42,11,1,0
31,60,43,16,3,0,1,6,1,12,1,5,38,2,1,0
31,40,43,7,1,0,1,6,1,30,1,5,4,19,0,0
31,40,43,4,2,0,1,6,1,32,1,5,4,19,0,0
31,50,43,15,2,0,1,6,1,36,1,5,34,16,1,0
31,40,43,8,3,0,1,6,1,40,1,5,4,19,0,0
31,50,43,14,3,1,1,6,1,49,1,5,36,1,1,0
32,60,43,11,1,0,1,6,1,33,1,5,36,9,0,0
32,40,43,14,2,0,1,6,1,35,1,5,22,9,1,0
32,60,43,14,1,0,2,6,1,39,1,5,1,1,1,0
32,60,43,16,4,0,2,6,1,41,1,5,26,9,1,0
32,40,43,15,2,0,1,6,1,46,1,5,22,16,1,0
33,10,43,14,2,0,1,6,1,4,1,5,16,21,1,0
34,30,43,14,2,0,2,6,1,4,1,5,48,15,1,0
34,45,43,16,2,0,1,6,1,6,1,5,36,3,1,0
34,55,43,11,2,0,1,6,1,30,1,5,45,15,0,0
34,50,43,14,2,0,1,6,1,47,1,5,36,9,1,0
35,40,43,14,2,0,2,6,1,6,1,5,44,9,1,0
35,55,43,12,1,0,1,6,1,8,1,5,44,1,1,0
35,15,43,16,2,0,2,6,1,11,1,5,48,15,1,0
35,60,43,14,1,0,1,6,1,34,1,5,36,2,1,0
35,40,43,8,6,0,1,6,1,45,1,5,34,16,0,0
35,50,43,16,3,0,2,6,1,53,1,5,36,2,1,0
36,40,43,8,1,0,1,6,1,31,1,5,4,19,0,0
36,40,43,16,3,0,1,6,1,41,1,5,4,1,1,0
37,45,43,15,2,0,1,6,1,6,1,5,26,1,1,0
37,40,43,16,2,0,2,6,1,6,1,5,36,9,1,0
37,20,43,13,5,0,1,6,1,18,1,5,44,9,1,0
38,25,43,16,2,0,1,6,1,6,1,5,44,9,1,0
38,30,43,13,2,0,1,6,1,48,1,5,40,6,1,0
39,40,43,16,3,0,2,6,1,6,1,5,26,9,1,0
39,60,43,13,2,0,2,6,1,26,1,5,1,15,1,0
40,40,43,15,2,0,1,6,1,31,1,5,22,16,1,0
40,45,43,15,3,0,1,6,1,51,1,5,38,14,1,0
41,24,43,13,2,0,1,6,1,16,1,5,4,19,1,0
43,46,43,16,2,0,1,6,1,11,1,5,38,9,1,0
44,45,43,12,3,0,2,6,1,46,1,5,36,2,1,0
44,30,43,14,3,0,1,6,1,48,1,5,47,20,1,0
45,60,43,11,2,0,1,6,1,20,1,5,1,1,0,0
45,30,43,14,2,0,2,6,1,36,1,5,42,10,1,0
45,40,43,15,2,0,1,6,1,55,1,5,4,19,1,0
46,40,43,8,1,0,2,6,1,27,1,5,47,20,0,0
46,40,43,6,3,0,1,6,1,36,1,5,34,16,0,0
47,60,43,15,2,0,1,6,1,32,1,5,34,16,1,0
47,60,43,14,3,0,1,6,1,48,1,5,4,19,1,0
47,65,43,14,2,0,1,6,1,54,1,5,1,1,1,0
48,60,43,14,1,0,1,6,1,27,1,5,36,1,1,0
48,5,43,8,2,0,1,6,1,35,1,5,4,1,0,0
49,50,43,16,1,0,2,6,1,6,1,5,36,1,1,0
49,30,43,3,4,2,1,6,1,6,1,5,38,14,0,0
50,50,43,8,2,0,1,6,1,6,1,5,36,2,0,0
50,25,43,11,1,0,1,6,1,16,1,5,34,1,0,0
51,50,43,15,1,0,1,6,1,6,1,5,36,1,1,0
51,45,43,14,2,0,1,6,1,17,1,5,4,19,1,0
53,35,43,14,1,0,1,6,1,34,1,5,27,9,1,0
53,40,43,5,1,0,1,6,1,36,1,5,4,19,0,0
55,60,43,10,1,0,1,6,1,6,1,5,4,1,0,0
55,50,43,15,2,0,1,6,1,11,1,5,44,9,1,0
55,22,43,9,1,0,2,6,1,34,1,5,44,15,0,0
56,40,43,11,1,0,2,6,1,34,1,5,36,1,0,0
58,30,43,16,1,0,2,6,1,6,1,5,26,9,1,0
58,48,43,13,2,0,2,6,1,27,1,5,48,17,1,0
58,40,43,15,2,0,1,6,1,48,1,5,36,4,1,0
61,99,43,13,1,0,1,6,1,31,1,5,1,1,1,0
61,40,43,8,1,0,1,6,1,45,1,5,47,16,0,0
62,40,43,8,1,0,1,6,1,31,1,5,4,19,0,0
62,60,43,14,2,0,1,6,1,37,1,5,23,22,1,0
63,40,43,16,1,0,1,6,1,25,1,5,36,3,1,0
64,30,43,6,1,0,1,6,1,39,1,5,44,9,0,0
65,45,43,14,1,0,1,6,1,34,1,5,34,1,1,0
70,10,43,10,1,0,2,6,1,53,1,5,36,1,0,0
72,20,43,10,1,0,1,6,1,35,1,5,1,1,0,0
27,8,44,13,4,2,2,1,1,30,1,5,22,9,1,1
28,12,44,13,5,3,2,1,1,41,1,5,22,9,1,1
29,10,44,14,2,0,2,1,1,42,1,5,43,6,1,1
31,20,44,14,4,2,2,1,1,34,1,5,42,6,1,1
31,40,44,16,5,3,2,1,1,56,1,5,22,16,1,1
32,40,44,16,3,1,2,1,1,53,1,5,42,10,1,1
33,30,44,12,5,3,2,1,1,36,1,5,22,16,1,1
33,17,44,15,4,2,2,1,1,38,1,5,43,10,1,1
34,36,44,13,4,2,2,1,1,39,1,5,40,8,1,1
35,20,44,15,2,0,1,1,1,11,1,5,36,2,1,1
36,40,44,6,2,0,1,1,1,6,1,5,36,3,0,1
36,50,44,14,4,1,2,1,1,6,1,5,43,15,1,1
36,30,44,15,6,4,1,1,1,30,1,5,36,2,1,1
37,1,44,10,4,2,2,1,1,6,1,5,44,9,0,1
37,40,44,11,4,2,1,1,1,22,1,5,36,7,0,1
37,40,44,15,2,0,1,1,1,37,1,5,36,3,1,1
37,40,44,15,5,3,1,1,1,40,1,5,36,1,1,1
38,40,44,11,4,2,2,1,1,4,1,5,36,4,0,1
38,20,44,13,5,3,2,1,1,37,1,5,38,9,1,1
38,20,44,15,5,3,2,1,1,40,1,5,4,17,1,1
38,50,44,15,5,3,2,1,1,48,1,5,39,22,1,1
38,40,44,16,5,3,1,1,1,53,1,5,32,2,1,1
38,70,44,16,5,2,2,1,1,55,1,5,1,1,1,1
39,30,44,11,2,0,2,1,1,6,1,5,36,2,0,1
39,35,44,15,5,3,2,1,1,56,1,5,36,16,1,1
40,40,44,16,3,1,1,1,1,6,1,5,44,9,1,1
40,40,44,14,4,2,2,1,1,6,1,5,36,9,1,1
40,47,44,16,4,2,1,1,1,11,1,5,40,6,1,1
42,35,44,16,2,0,2,1,1,44,1,5,42,10,1,1
42,30,44,16,4,1,2,1,1,48,1,5,22,16,1,1
43,10,44,15,4,2,2,1,1,6,1,5,36,8,1,1
43,30,44,9,2,0,1,1,1,8,1,5,43,10,0,1
44,12,44,14,2,0,2,1,1,18,1,5,40,15,1,1
44,15,44,11,5,1,2,1,1,27,1,5,22,16,0,1
