PRTAGE,PESEX,GESTFIPS,PRCITSHP,PTDTRACE,PEMARITL,HRNUMHOU,PRNMCHLD,PEEDUCA,PRCOW1,PRDTIND1,PRDTOCC1,PRHRUSL,HEFAMINC
39,2,54,1,1,4,3,1,39,4,42,11,4,6
68,1,54,1,1,4,2,0,39,3,40,14,4,7
22,2,54,1,1,4,2,1,39,4,41,13,4,1
57,2,56,1,1,4,4,0,39,1,43,13,4,13
26,2,56,1,1,4,2,0,39,4,42,14,4,3
55,1,56,1,1,4,1,0,39,3,40,22,4,11
53,1,56,1,1,4,1,0,39,3,40,14,4,12
51,2,1,1,1,3,1,0,39,4,42,14,4,12
57,2,1,1,2,3,1,0,39,4,42,11,4,8
58,1,4,1,1,3,2,0,39,4,42,20,4,13
65,2,5,1,1,3,1,0,39,4,41,17,4,12
54,2,6,4,1,3,1,0,39,4,42,10,4,9
54,2,6,4,1,3,1,0,39,4,43,8,4,6
60,2,9,1,1,3,1,0,39,2,40,17,4,13
32,2,10,4,2,3,5,4,39,4,40,1,4,11
52,2,12,1,2,3,1,0,39,4,42,10,4,11
61,2,12,3,1,3,1,0,39,3,40,22,4,8
52,2,12,1,1,3,3,0,39,2,41,11,4,7
60,2,12,4,2,3,2,0,39,4,41,11,4,7
55,2,15,3,4,3,5,0,39,4,42,17,4,16
24,2,17,1,1,3,2,1,39,4,41,21,4,13
52,2,17,1,1,3,6,0,39,3,40,8,4,12
49,2,18,1,1,3,7,0,39,4,42,15,4,10
67,2,22,1,2,3,4,0,39,2,40,13,4,12
59,2,24,1,1,3,2,0,39,1,40,1,4,14
51,1,25,1,1,3,2,0,39,4,42,17,4,13
51,2,25,1,1,3,1,0,39,4,42,13,4,11
65,2,31,1,1,3,2,0,39,4,42,21,4,7
57,2,33,1,1,3,1,0,39,3,40,17,4,7
43,2,35,1,3,3,5,3,39,4,42,14,4,1
85,2,36,1,1,3,2,0,39,4,42,15,4,7
70,2,36,1,1,3,3,0,39,4,41,17,4,10
63,2,36,1,1,3,1,0,39,5,43,15,4,6
56,2,37,1,1,3,1,0,39,4,41,17,4,7
58,2,39,1,1,3,1,0,39,3,40,14,4,8
59,2,40,1,1,3,2,0,39,2,40,13,4,5
56,2,42,1,1,3,3,0,39,4,42,11,4,11
58,2,45,1,2,3,1,0,39,2,40,1,4,7
60,1,45,1,1,3,2,0,39,2,40,8,4,14
67,2,46,1,1,3,1,0,39,4,41,10,4,10
59,2,47,1,2,3,8,2,39,2,40,13,4,9
61,2,48,1,2,3,2,0,39,3,41,21,4,6
50,2,48,1,1,3,2,0,39,2,41,10,4,7
66,1,48,1,1,3,2,0,39,3,40,20,4,10
52,1,48,1,1,3,2,0,39,2,40,14,4,13
62,2,51,1,1,3,1,0,39,5,43,15,4,5
52,2,54,1,1,3,2,0,39,2,42,14,4,15
63,2,55,1,1,3,1,0,39,4,41,10,4,13
78,2,55,1,1,3,3,0,39,4,43,15,4,7
31,2,2,1,1,2,5,3,39,4,42,8,4,10
32,2,5,1,1,2,4,0,39,4,41,11,4,16
63,2,6,5,4,2,8,0,39,4,42,15,4,1
35,1,6,5,5,2,4,0,39,4,42,11,4,12
60,1,6,1,2,2,3,0,39,4,42,11,4,7
63,2,6,1,2,2,3,0,39,4,42,13,4,7
45,2,6,1,1,2,1,0,39,4,41,17,4,10
30,2,12,4,2,2,3,2,39,4,42,11,4,6
62,2,15,4,4,2,3,0,39,4,42,11,4,13
22,1,16,1,1,2,10,0,39,4,41,2,4,11
57,1,21,1,2,2,4,1,39,4,40,19,4,16
32,2,22,1,2,2,2,1,39,2,40,1,4,9
45,2,22,1,2,2,2,0,39,4,42,11,4,6
26,2,25,4,2,2,3,2,39,4,43,17,4,7
41,2,25,1,1,2,1,0,39,4,41,17,4,9
38,2,30,1,1,2,4,3,39,2,41,2,4,10
61,1,32,4,1,2,1,0,39,4,41,14,4,9
35,1,32,1,1,2,2,0,39,4,40,17,4,14
51,2,34,4,2,2,2,0,39,4,42,11,4,7
55,1,35,1,1,2,3,0,39,3,41,17,4,12
62,1,36,1,1,2,2,0,39,4,42,22,4,11
36,2,37,1,1,2,4,2,39,4,42,11,4,5
38,1,39,1,2,2,1,0,39,4,41,14,4,8
42,2,42,4,4,2,2,1,39,4,43,15,4,4
50,2,48,5,1,2,2,0,39,5,43,15,4,3
60,2,55,1,1,2,2,0,39,4,41,11,4,9
66,1,1,1,2,1,2,0,39,4,43,22,4,14
59,2,1,1,2,1,4,0,39,4,41,17,4,12
60,1,1,1,2,1,4,0,39,4,40,1,4,15
63,1,1,1,2,1,3,0,39,4,40,21,4,8
